domain,name,min,max,avg,total,count
intel_gpu_plugin,set_arguments: constant:refiner.conv.6.weight,2000,2000,2000.0,2000,1
intel_gpu_plugin,set_arguments: constant:project_mat.conv.weight,1101,1101,1101.0,1101,1
intel_gpu_plugin,set_arguments: constant:decoder.decode4.gru.ih.0.weight,1300,1300,1300.0,1300,1
intel_gpu_plugin,set_arguments: constant:decoder.decode4.gru.hh.0.weight,1000,1000,1000.0,1000,1
intel_gpu_plugin,set_arguments: constant:decoder.decode3.gru.ih.0.weight,1400,1400,1400.0,1400,1
intel_gpu_plugin,set_arguments: constant:decoder.decode3.gru.hh.0.weight,1700,1700,1700.0,1700,1
intel_gpu_plugin,set_arguments: constant:decoder.decode2.gru.ih.0.weight,1000,1000,1000.0,1000,1
intel_gpu_plugin,set_arguments: constant:decoder.decode2.gru.hh.0.weight,1100,1100,1100.0,1100,1
intel_gpu_plugin,set_arguments: constant:decoder.decode1.gru.ih.0.weight,1399,1399,1399.0,1399,1
intel_gpu_plugin,set_arguments: constant:decoder.decode1.gru.hh.0.weight,1799,1799,1799.0,1799,1
intel_gpu_plugin,set_arguments: constant:backbone.features.6.block.2.fc2.weight,2700,2700,2700.0,2700,1
intel_gpu_plugin,set_arguments: constant:backbone.features.6.block.2.fc1.weight,3200,3200,3200.0,3200,1
intel_gpu_plugin,set_arguments: constant:backbone.features.5.block.2.fc2.weight,1899,1899,1899.0,1899,1
intel_gpu_plugin,set_arguments: constant:backbone.features.5.block.2.fc1.weight,3300,3300,3300.0,3300,1
intel_gpu_plugin,set_arguments: constant:backbone.features.4.block.2.fc2.weight,1800,1800,1800.0,1800,1
intel_gpu_plugin,set_arguments: constant:backbone.features.4.block.2.fc1.weight,1199,1199,1199.0,1199,1
intel_gpu_plugin,set_arguments: constant:backbone.features.15.block.2.fc2.weight,1400,1400,1400.0,1400,1
intel_gpu_plugin,set_arguments: constant:backbone.features.15.block.2.fc1.weight,1101,1101,1101.0,1101,1
intel_gpu_plugin,set_arguments: constant:backbone.features.14.block.2.fc2.weight,1699,1699,1699.0,1699,1
intel_gpu_plugin,set_arguments: constant:backbone.features.14.block.2.fc1.weight,1801,1801,1801.0,1801,1
intel_gpu_plugin,set_arguments: constant:backbone.features.13.block.2.fc2.weight,1700,1700,1700.0,1700,1
intel_gpu_plugin,set_arguments: constant:backbone.features.13.block.2.fc1.weight,1801,1801,1801.0,1801,1
intel_gpu_plugin,set_arguments: constant:backbone.features.12.block.2.fc2.weight,1499,1499,1499.0,1499,1
intel_gpu_plugin,set_arguments: constant:backbone.features.12.block.2.fc1.weight,1100,1100,1100.0,1100,1
intel_gpu_plugin,set_arguments: constant:backbone.features.11.block.2.fc2.weight,1600,1600,1600.0,1600,1
intel_gpu_plugin,set_arguments: constant:backbone.features.11.block.2.fc1.weight,1099,1099,1099.0,1099,1
intel_gpu_plugin,set_arguments: constant:aspp.aspp2.1.weight,1100,1100,1100.0,1100,1
intel_gpu_plugin,set_arguments: constant:Reshape_99,1300,1300,1300.0,1300,1
intel_gpu_plugin,set_arguments: constant:Reshape_949,1100,1100,1100.0,1100,1
intel_gpu_plugin,set_arguments: constant:Reshape_850,901,901,901.0,901,1
intel_gpu_plugin,set_arguments: constant:Reshape_708,1000,1000,1000.0,1000,1
intel_gpu_plugin,set_arguments: constant:Reshape_569,1200,1200,1200.0,1200,1
intel_gpu_plugin,set_arguments: constant:Reshape_46,1499,1499,1499.0,1499,1
intel_gpu_plugin,set_arguments: constant:Reshape_431,2200,2200,2200.0,2200,1
intel_gpu_plugin,set_arguments: constant:Reshape_337,1500,1500,1500.0,1500,1
intel_gpu_plugin,set_arguments: constant:Reshape_244,1500,1500,1500.0,1500,1
intel_gpu_plugin,set_arguments: constant:Reshape_2379,1200,1200,1200.0,1200,1
intel_gpu_plugin,set_arguments: constant:Reshape_2329,1100,1100,1100.0,1100,1
intel_gpu_plugin,set_arguments: constant:Reshape_1827,1401,1401,1401.0,1401,1
intel_gpu_plugin,set_arguments: constant:Reshape_1682,1300,1300,1300.0,1300,1
intel_gpu_plugin,set_arguments: constant:Reshape_1538,1400,1400,1400.0,1400,1
intel_gpu_plugin,set_arguments: constant:Reshape_150,1501,1501,1501.0,1501,1
intel_gpu_plugin,set_arguments: constant:Reshape_1393,1500,1500,1500.0,1500,1
intel_gpu_plugin,set_arguments: constant:Reshape_1249,2400,2400,2400.0,2400,1
intel_gpu_plugin,set_arguments: constant:Reshape_1149,1999,1999,1999.0,1999,1
intel_gpu_plugin,set_arguments: constant:Reshape_1049,2199,2199,2199.0,2199,1
intel_gpu_plugin,set_arguments: constant:983,2199,2199,2199.0,2199,1
intel_gpu_plugin,set_arguments: constant:980,900,900,900.0,900,1
intel_gpu_plugin,set_arguments: constant:977,1600,1600,1600.0,1600,1
intel_gpu_plugin,set_arguments: constant:974,1500,1500,1500.0,1500,1
intel_gpu_plugin,set_arguments: constant:971,1400,1400,1400.0,1400,1
intel_gpu_plugin,set_arguments: constant:968,1799,1799,1799.0,1799,1
intel_gpu_plugin,set_arguments: constant:965,1701,1701,1701.0,1701,1
intel_gpu_plugin,set_arguments: constant:962,4300,4300,4300.0,4300,1
intel_gpu_plugin,set_arguments: constant:959,2600,2600,2600.0,2600,1
intel_gpu_plugin,set_arguments: constant:956,1799,1799,1799.0,1799,1
intel_gpu_plugin,set_arguments: constant:950,1300,1300,1300.0,1300,1
intel_gpu_plugin,set_arguments: constant:947,1700,1700,1700.0,1700,1
intel_gpu_plugin,set_arguments: constant:941,1700,1700,1700.0,1700,1
intel_gpu_plugin,set_arguments: constant:938,1301,1301,1301.0,1301,1
intel_gpu_plugin,set_arguments: constant:932,1200,1200,1200.0,1200,1
intel_gpu_plugin,set_arguments: constant:929,1300,1300,1300.0,1300,1
intel_gpu_plugin,set_arguments: constant:923,3700,3700,3700.0,3700,1
intel_gpu_plugin,set_arguments: constant:920,1701,1701,1701.0,1701,1
intel_gpu_plugin,set_arguments: constant:914,1801,1801,1801.0,1801,1
intel_gpu_plugin,set_arguments: constant:911,1400,1400,1400.0,1400,1
intel_gpu_plugin,set_arguments: constant:905,1799,1799,1799.0,1799,1
intel_gpu_plugin,set_arguments: constant:902,1701,1701,1701.0,1701,1
intel_gpu_plugin,set_arguments: constant:896,1401,1401,1401.0,1401,1
intel_gpu_plugin,set_arguments: constant:893,1201,1201,1201.0,1201,1
intel_gpu_plugin,set_arguments: constant:887,1101,1101,1101.0,1101,1
intel_gpu_plugin,set_arguments: constant:884,1101,1101,1101.0,1101,1
intel_gpu_plugin,set_arguments: constant:878,2000,2000,2000.0,2000,1
intel_gpu_plugin,set_arguments: constant:875,3600,3600,3600.0,3600,1
intel_gpu_plugin,set_arguments: constant:869,1501,1501,1501.0,1501,1
intel_gpu_plugin,set_arguments: constant:866,1900,1900,1900.0,1900,1
intel_gpu_plugin,set_arguments: constant:860,1500,1500,1500.0,1500,1
intel_gpu_plugin,set_arguments: constant:857,1400,1400,1400.0,1400,1
intel_gpu_plugin,set_arguments: constant:851,1700,1700,1700.0,1700,1
intel_gpu_plugin,set_arguments: constant:848,1101,1101,1101.0,1101,1
intel_gpu_plugin,set_arguments: constant:842,1400,1400,1400.0,1400,1
intel_gpu_plugin,set_arguments: constant:839,1400,1400,1400.0,1400,1
intel_gpu_plugin,set_arguments: constant:833,2400,2400,2400.0,2400,1
intel_gpu_plugin,set_arguments: constant:830,1599,1599,1599.0,1599,1
intel_gpu_plugin,set_arguments: constant:824,1500,1500,1500.0,1500,1
intel_gpu_plugin,set_arguments: constant:refiner.conv.6.weight_weights_reorder_84,39400,100400,69900.0,139800,2
intel_gpu_plugin,set_arguments: constant:project_mat.conv.weight_weights_reorder_79,19400,21600,20500.0,41000,2
intel_gpu_plugin,set_arguments: constant:decoder.decode4.gru.ih.0.weight_weights_reorder_66,21500,42901,32200.5,64401,2
intel_gpu_plugin,set_arguments: constant:decoder.decode4.gru.hh.0.weight_weights_reorder_67,24900,34101,29500.5,59001,2
intel_gpu_plugin,set_arguments: constant:decoder.decode3.gru.ih.0.weight_weights_reorder_69,18700,24900,21800.0,43600,2
intel_gpu_plugin,set_arguments: constant:decoder.decode3.gru.hh.0.weight_weights_reorder_70,22000,27399,24699.5,49399,2
intel_gpu_plugin,set_arguments: constant:decoder.decode2.gru.ih.0.weight_weights_reorder_72,16500,18900,17700.0,35400,2
intel_gpu_plugin,set_arguments: constant:decoder.decode2.gru.hh.0.weight_weights_reorder_73,13699,23100,18399.5,36799,2
intel_gpu_plugin,set_arguments: constant:decoder.decode1.gru.ih.0.weight_weights_reorder_75,17200,32101,24650.5,49301,2
intel_gpu_plugin,set_arguments: constant:decoder.decode1.gru.hh.0.weight_weights_reorder_76,11700,19901,15800.5,31601,2
intel_gpu_plugin,set_arguments: constant:backbone.features.6.block.2.fc2.weight_weights_reorder_24,12000,23300,17650.0,35300,2
intel_gpu_plugin,set_arguments: constant:backbone.features.6.block.2.fc1.weight_weights_reorder_23,15401,43000,29200.5,58401,2
intel_gpu_plugin,set_arguments: constant:backbone.features.5.block.2.fc2.weight_weights_reorder_19,15100,23900,19500.0,39000,2
intel_gpu_plugin,set_arguments: constant:backbone.features.5.block.2.fc1.weight_weights_reorder_18,13500,27300,20400.0,40800,2
intel_gpu_plugin,set_arguments: constant:backbone.features.4.block.2.fc2.weight_weights_reorder_14,16199,20899,18549.0,37098,2
intel_gpu_plugin,set_arguments: constant:backbone.features.4.block.2.fc1.weight_weights_reorder_13,15300,18000,16650.0,33300,2
intel_gpu_plugin,set_arguments: constant:backbone.features.15.block.2.fc2.weight_weights_reorder_61,20399,25000,22699.5,45399,2
intel_gpu_plugin,set_arguments: constant:backbone.features.15.block.2.fc1.weight_weights_reorder_60,13100,20699,16899.5,33799,2
intel_gpu_plugin,set_arguments: constant:backbone.features.14.block.2.fc2.weight_weights_reorder_56,12900,20699,16799.5,33599,2
intel_gpu_plugin,set_arguments: constant:backbone.features.14.block.2.fc1.weight_weights_reorder_55,12900,45000,28950.0,57900,2
intel_gpu_plugin,set_arguments: constant:backbone.features.13.block.2.fc2.weight_weights_reorder_51,23899,25800,24849.5,49699,2
intel_gpu_plugin,set_arguments: constant:backbone.features.13.block.2.fc1.weight_weights_reorder_50,13900,17900,15900.0,31800,2
intel_gpu_plugin,set_arguments: constant:backbone.features.12.block.2.fc2.weight_weights_reorder_46,14001,20600,17300.5,34601,2
intel_gpu_plugin,set_arguments: constant:backbone.features.12.block.2.fc1.weight_weights_reorder_45,23501,24500,24000.5,48001,2
intel_gpu_plugin,set_arguments: constant:backbone.features.11.block.2.fc2.weight_weights_reorder_41,21099,25700,23399.5,46799,2
intel_gpu_plugin,set_arguments: constant:backbone.features.11.block.2.fc1.weight_weights_reorder_40,19299,22600,20949.5,41899,2
intel_gpu_plugin,set_arguments: constant:aspp.aspp2.1.weight_weights_reorder_64,15401,25200,20300.5,40601,2
intel_gpu_plugin,set_arguments: constant:Reshape_99_weights_reorder_0,13600,30700,22150.0,44300,2
intel_gpu_plugin,set_arguments: constant:Reshape_949_weights_reorder_30,16399,25300,20849.5,41699,2
intel_gpu_plugin,set_arguments: constant:Reshape_850_weights_reorder_27,13500,21400,17450.0,34900,2
intel_gpu_plugin,set_arguments: constant:Reshape_708_weights_reorder_22,10800,23400,17100.0,34200,2
intel_gpu_plugin,set_arguments: constant:Reshape_569_weights_reorder_17,10500,22401,16450.5,32901,2
intel_gpu_plugin,set_arguments: constant:Reshape_46_weights_reorder_1,16800,23600,20200.0,40400,2
intel_gpu_plugin,set_arguments: constant:Reshape_431_weights_reorder_12,14200,22100,18150.0,36300,2
intel_gpu_plugin,set_arguments: constant:Reshape_337_weights_reorder_9,12599,17800,15199.5,30399,2
intel_gpu_plugin,set_arguments: constant:Reshape_244_weights_reorder_6,11501,19000,15250.5,30501,2
intel_gpu_plugin,set_arguments: constant:Reshape_2379_weights_reorder_80,16901,19600,18250.5,36501,2
intel_gpu_plugin,set_arguments: constant:Reshape_2329_weights_reorder_81,16199,34800,25499.5,50999,2
intel_gpu_plugin,set_arguments: constant:Reshape_1827_weights_reorder_59,16700,30300,23500.0,47000,2
intel_gpu_plugin,set_arguments: constant:Reshape_1682_weights_reorder_54,13500,23801,18650.5,37301,2
intel_gpu_plugin,set_arguments: constant:Reshape_1538_weights_reorder_49,12099,23000,17549.5,35099,2
intel_gpu_plugin,set_arguments: constant:Reshape_150_weights_reorder_3,14300,21400,17850.0,35700,2
intel_gpu_plugin,set_arguments: constant:Reshape_1393_weights_reorder_44,24000,26301,25150.5,50301,2
intel_gpu_plugin,set_arguments: constant:Reshape_1249_weights_reorder_39,23300,55201,39250.5,78501,2
intel_gpu_plugin,set_arguments: constant:Reshape_1149_weights_reorder_36,23000,35900,29450.0,58900,2
intel_gpu_plugin,set_arguments: constant:Reshape_1049_weights_reorder_33,19400,20900,20150.0,40300,2
intel_gpu_plugin,set_arguments: constant:983_weights_reorder_83,13800,24900,19350.0,38700,2
intel_gpu_plugin,set_arguments: constant:980_weights_reorder_82,14600,17700,16150.0,32300,2
intel_gpu_plugin,set_arguments: constant:977_weights_reorder_78,18799,19300,19049.5,38099,2
intel_gpu_plugin,set_arguments: constant:974_weights_reorder_77,26500,26700,26600.0,53200,2
intel_gpu_plugin,set_arguments: constant:971_weights_reorder_74,18499,24701,21600.0,43200,2
intel_gpu_plugin,set_arguments: constant:968_weights_reorder_71,15500,31901,23700.5,47401,2
intel_gpu_plugin,set_arguments: constant:965_weights_reorder_68,13301,20600,16950.5,33901,2
intel_gpu_plugin,set_arguments: constant:962_weights_reorder_65,21500,22200,21850.0,43700,2
intel_gpu_plugin,set_arguments: constant:959_weights_reorder_63,17401,21599,19500.0,39000,2
intel_gpu_plugin,set_arguments: constant:956_weights_reorder_62,11200,22701,16950.5,33901,2
intel_gpu_plugin,set_arguments: constant:950_weights_reorder_58,12201,18200,15200.5,30401,2
intel_gpu_plugin,set_arguments: constant:947_weights_reorder_57,15400,31301,23350.5,46701,2
intel_gpu_plugin,set_arguments: constant:941_weights_reorder_53,13001,22201,17601.0,35202,2
intel_gpu_plugin,set_arguments: constant:938_weights_reorder_52,13000,26600,19800.0,39600,2
intel_gpu_plugin,set_arguments: constant:932_weights_reorder_48,15200,18100,16650.0,33300,2
intel_gpu_plugin,set_arguments: constant:929_weights_reorder_47,17501,19200,18350.5,36701,2
intel_gpu_plugin,set_arguments: constant:923_weights_reorder_43,17800,21201,19500.5,39001,2
intel_gpu_plugin,set_arguments: constant:920_weights_reorder_42,18200,29001,23600.5,47201,2
intel_gpu_plugin,set_arguments: constant:914_weights_reorder_38,13101,25700,19400.5,38801,2
intel_gpu_plugin,set_arguments: constant:911_weights_reorder_37,13900,34700,24300.0,48600,2
intel_gpu_plugin,set_arguments: constant:905_weights_reorder_35,12801,25700,19250.5,38501,2
intel_gpu_plugin,set_arguments: constant:902_weights_reorder_34,13600,21600,17600.0,35200,2
intel_gpu_plugin,set_arguments: constant:896_weights_reorder_32,13800,18600,16200.0,32400,2
intel_gpu_plugin,set_arguments: constant:893_weights_reorder_31,20799,23500,22149.5,44299,2
intel_gpu_plugin,set_arguments: constant:887_weights_reorder_29,15100,21699,18399.5,36799,2
intel_gpu_plugin,set_arguments: constant:884_weights_reorder_28,14100,21201,17650.5,35301,2
intel_gpu_plugin,set_arguments: constant:878_weights_reorder_26,12499,34100,23299.5,46599,2
intel_gpu_plugin,set_arguments: constant:875_weights_reorder_25,14400,27400,20900.0,41800,2
intel_gpu_plugin,set_arguments: constant:869_weights_reorder_21,17100,24800,20950.0,41900,2
intel_gpu_plugin,set_arguments: constant:866_weights_reorder_20,14599,20901,17750.0,35500,2
intel_gpu_plugin,set_arguments: constant:860_weights_reorder_16,12000,22099,17049.5,34099,2
intel_gpu_plugin,set_arguments: constant:857_weights_reorder_15,13000,20800,16900.0,33800,2
intel_gpu_plugin,set_arguments: constant:851_weights_reorder_11,14500,27999,21249.5,42499,2
intel_gpu_plugin,set_arguments: constant:848_weights_reorder_10,17200,22599,19899.5,39799,2
intel_gpu_plugin,set_arguments: constant:842_weights_reorder_8,13501,23400,18450.5,36901,2
intel_gpu_plugin,set_arguments: constant:839_weights_reorder_7,12399,20200,16299.5,32599,2
intel_gpu_plugin,set_arguments: constant:833_weights_reorder_5,15700,18000,16850.0,33700,2
intel_gpu_plugin,set_arguments: constant:830_weights_reorder_4,15600,16000,15800.0,31600,2
intel_gpu_plugin,set_arguments: constant:824_weights_reorder_2,12000,75101,43550.5,87101,2
intel_gpu_plugin,constant:refiner.conv.6.weight::prepare,16801,16801,16801.0,16801,1
intel_gpu_plugin,constant:refiner.conv.6.weight::execute,2400,2400,2400.0,2400,1
intel_gpu_plugin,constant:project_mat.conv.weight::prepare,11401,11401,11401.0,11401,1
intel_gpu_plugin,constant:project_mat.conv.weight::execute,2900,2900,2900.0,2900,1
intel_gpu_plugin,constant:decoder.decode4.gru.ih.0.weight::prepare,8700,8700,8700.0,8700,1
intel_gpu_plugin,constant:decoder.decode4.gru.ih.0.weight::execute,2600,2600,2600.0,2600,1
intel_gpu_plugin,constant:decoder.decode4.gru.hh.0.weight::prepare,8799,8799,8799.0,8799,1
intel_gpu_plugin,constant:decoder.decode4.gru.hh.0.weight::execute,2400,2400,2400.0,2400,1
intel_gpu_plugin,constant:decoder.decode3.gru.ih.0.weight::prepare,10300,10300,10300.0,10300,1
intel_gpu_plugin,constant:decoder.decode3.gru.ih.0.weight::execute,3001,3001,3001.0,3001,1
intel_gpu_plugin,constant:decoder.decode3.gru.hh.0.weight::prepare,9600,9600,9600.0,9600,1
intel_gpu_plugin,constant:decoder.decode3.gru.hh.0.weight::execute,2699,2699,2699.0,2699,1
intel_gpu_plugin,constant:decoder.decode2.gru.ih.0.weight::prepare,9299,9299,9299.0,9299,1
intel_gpu_plugin,constant:decoder.decode2.gru.ih.0.weight::execute,3100,3100,3100.0,3100,1
intel_gpu_plugin,constant:decoder.decode2.gru.hh.0.weight::prepare,11100,11100,11100.0,11100,1
intel_gpu_plugin,constant:decoder.decode2.gru.hh.0.weight::execute,2199,2199,2199.0,2199,1
intel_gpu_plugin,constant:decoder.decode1.gru.ih.0.weight::prepare,18500,18500,18500.0,18500,1
intel_gpu_plugin,constant:decoder.decode1.gru.ih.0.weight::execute,2100,2100,2100.0,2100,1
intel_gpu_plugin,constant:decoder.decode1.gru.hh.0.weight::prepare,7500,7500,7500.0,7500,1
intel_gpu_plugin,constant:decoder.decode1.gru.hh.0.weight::execute,2000,2000,2000.0,2000,1
intel_gpu_plugin,constant:backbone.features.6.block.2.fc2.weight::prepare,6001,6001,6001.0,6001,1
intel_gpu_plugin,constant:backbone.features.6.block.2.fc2.weight::execute,2200,2200,2200.0,2200,1
intel_gpu_plugin,constant:backbone.features.6.block.2.fc1.weight::prepare,9301,9301,9301.0,9301,1
intel_gpu_plugin,constant:backbone.features.6.block.2.fc1.weight::execute,2600,2600,2600.0,2600,1
intel_gpu_plugin,constant:backbone.features.5.block.2.fc2.weight::prepare,7099,7099,7099.0,7099,1
intel_gpu_plugin,constant:backbone.features.5.block.2.fc2.weight::execute,1900,1900,1900.0,1900,1
intel_gpu_plugin,constant:backbone.features.5.block.2.fc1.weight::prepare,7799,7799,7799.0,7799,1
intel_gpu_plugin,constant:backbone.features.5.block.2.fc1.weight::execute,2400,2400,2400.0,2400,1
intel_gpu_plugin,constant:backbone.features.4.block.2.fc2.weight::prepare,10900,10900,10900.0,10900,1
intel_gpu_plugin,constant:backbone.features.4.block.2.fc2.weight::execute,2700,2700,2700.0,2700,1
intel_gpu_plugin,constant:backbone.features.4.block.2.fc1.weight::prepare,7200,7200,7200.0,7200,1
intel_gpu_plugin,constant:backbone.features.4.block.2.fc1.weight::execute,8799,8799,8799.0,8799,1
intel_gpu_plugin,constant:backbone.features.15.block.2.fc2.weight::prepare,7401,7401,7401.0,7401,1
